id,title,identifier,score_all,name
337,Business Analyst,15-1199.08,0.899663524497302,Business Intelligence Analysts
338,Business Intelligence Analyst,15-1199.08,0.9024828948732139,Business Intelligence Analysts
339,Reporting and Database Programmer/Analyst,15-1141.00,0.8414218950867199,Database Administrators
340,Business Intelligence Analyst,15-1199.08,0.9433986367504492,Business Intelligence Analysts
341,Data Analyst - 289578,13-2099.01,0.8678582071692464,Financial Quantitative Analysts
342,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
343,Business Intelligence Analyst,15-1199.08,0.9024828948732139,Business Intelligence Analysts
344,Business Analyst / Developer,15-1199.08,0.8660952327620955,Business Intelligence Analysts
345,Senior Enterprise Data Analyst,15-1199.08,0.8858940791676568,Business Intelligence Analysts
346,Programmer Analyst II (Learning Analytics),15-1111.00,0.9136940517602188,Computer and Information Research Scientists
347,Game Analyst,13-2099.01,0.6963504497125038,Financial Quantitative Analysts
348,"Strategic Account Analyst (Vancouver, BC)",13-2099.01,0.8278817729415737,Financial Quantitative Analysts
349,"Sourcing Analyst, Supply Chain",15-1199.08,0.770343890129267,Business Intelligence Analysts
350,Business Analyst,15-1199.08,0.899663524497302,Business Intelligence Analysts
351,software quality assurance (QA) analyst,15-1121.00,0.8079106449523061,Computer Systems Analysts
352,Retail - Workforce Planning Analyst,15-1199.08,0.8403856489048217,Business Intelligence Analysts
353,Business Intelligence Analyst,15-1199.08,0.929823943539524,Business Intelligence Analysts
354,"Data Solutions Analyst, IT",15-1121.00,0.832594378464841,Computer Systems Analysts
355,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
356,Data Scientist - Price Point – Start-up company,15-1111.00,0.8486041993463883,Computer and Information Research Scientists
357,"Postdoctoral Research Fellow in Computer Vision, Deep Learni...",15-1111.00,0.8167634215150589,Computer and Information Research Scientists
358,Senior Data Scientist,15-1111.00,0.9084555587948494,Computer and Information Research Scientists
359,Big Data Operations Specialist,15-1199.07,0.855341180249396,Data Warehousing Specialists
360,Data Scientist I,15-1111.00,0.8557252450666513,Computer and Information Research Scientists
361,Data Scientist,15-1111.00,0.8897965258214158,Computer and Information Research Scientists
362,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
363,Junior Data Scientist,15-2041.00,0.8477850222428326,Statisticians
364,Data Scientist,15-1111.00,0.8897965258214158,Computer and Information Research Scientists
365,Data Scientist,15-1111.00,0.8978519125190324,Computer and Information Research Scientists
366,Data Scientist,15-1111.00,0.8897965258214158,Computer and Information Research Scientists
367,"Data Scientist, People Analytics",15-1111.00,0.8665774543064684,Computer and Information Research Scientists
368,Data Scientist,15-1111.00,0.8846822801821487,Computer and Information Research Scientists
369,Data Scientist,15-1111.00,0.8897965258214158,Computer and Information Research Scientists
370,Big Data Instructor,15-1111.00,0.8328297195283388,Computer and Information Research Scientists
371,DATA SCIENTIST,15-1111.00,0.8419278378944814,Computer and Information Research Scientists
372,Data Scientist - Price Point – Start-up company,15-1111.00,0.8486041993463883,Computer and Information Research Scientists
373,DATA SCIENTIST,15-1111.00,0.8419278378944814,Computer and Information Research Scientists
374,"Postdoctoral Research Fellow in Computer Vision, Deep Learni...",15-1111.00,0.8167634215150589,Computer and Information Research Scientists
375,Senior Data Scientist,15-1111.00,0.9084555587948494,Computer and Information Research Scientists
376,Data Scientist,15-1111.00,0.8950486996310665,Computer and Information Research Scientists
377,Data Scientist,15-1111.00,0.8557252450666513,Computer and Information Research Scientists
378,Applied Research Scientist - Time Series,15-1111.00,0.8508011037470298,Computer and Information Research Scientists
379,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
380,data scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
381,Data Science-Consultant,15-2041.00,0.889485953012532,Statisticians
382,Data Scientist / Engineer,15-1111.00,0.8839557125427692,Computer and Information Research Scientists
383,Data Scientist,15-1111.00,0.8950486996310665,Computer and Information Research Scientists
384,Network Data Scientist – Wireless Service Analytics & Transf...,15-1199.04,0.8514550756094161,Geospatial Information Scientists and Technologists
385,Big Data Operations Specialist,15-1199.07,0.855341180249396,Data Warehousing Specialists
386,Big Data Instructor,15-1111.00,0.8328297195283388,Computer and Information Research Scientists
387,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
388,Big Data Instructor,15-1111.00,0.8328297195283388,Computer and Information Research Scientists
389,Big Data Operations Specialist,15-1199.07,0.855341180249396,Data Warehousing Specialists
390,Research Data Scientist,15-1111.00,0.891881645870985,Computer and Information Research Scientists
391,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
392,Data Scientist,15-1111.00,0.8978519125190324,Computer and Information Research Scientists
393,Data Scientist,15-2041.00,0.8265420772421584,Statisticians
394,Biomedical Data Scientist,15-1111.00,0.8905885817727409,Computer and Information Research Scientists
395,Data Scientist,15-1111.00,0.8557252450666513,Computer and Information Research Scientists
396,Senior Data Scientist,15-1111.00,0.8810711881091011,Computer and Information Research Scientists
397,Data Science Intern,15-1111.00,0.8177153531049247,Computer and Information Research Scientists
398,Senior Data Scientist,15-1111.00,0.9179492802201765,Computer and Information Research Scientists
399,Data Scientist,15-1111.00,0.852154100484972,Computer and Information Research Scientists
400,"Postdoctoral Research Fellow in Computer Vision, Deep Learni...",15-1111.00,0.8167634215150589,Computer and Information Research Scientists
401,Senior Data Scientist,15-1111.00,0.9084555587948494,Computer and Information Research Scientists
402,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
403,Data Scientist - Price Point – Start-up company,15-1111.00,0.8486041993463883,Computer and Information Research Scientists
404,DATA SCIENTIST,15-1111.00,0.8419278378944814,Computer and Information Research Scientists
405,Senior Data Scientist,15-1111.00,0.9084555587948494,Computer and Information Research Scientists
406,Big Data Operations Specialist,15-1199.07,0.855341180249396,Data Warehousing Specialists
407,Data Scientist,15-1111.00,0.9041785894760552,Computer and Information Research Scientists
408,"Lead Educator, Data Science",15-1111.00,0.8595566040194689,Computer and Information Research Scientists
409,Data Scientist,15-1111.00,0.8846822801821487,Computer and Information Research Scientists
410,Data Scientist,15-1111.00,0.8754666688849451,Computer and Information Research Scientists
411,Machine Learning Engineer / Data Scientist,15-1111.00,0.9193104183472005,Computer and Information Research Scientists
412,Applied Statistician - Data Science,15-1111.00,0.921373183795133,Computer and Information Research Scientists
413,Data Analyst,15-1111.00,0.877805167289451,Computer and Information Research Scientists
414,Data Scientist,15-1111.00,0.8897965258214158,Computer and Information Research Scientists
415,Data Scientist,15-1111.00,0.8846822801821487,Computer and Information Research Scientists
416,"Postdoctoral Research Fellow in Computer Vision, Deep Learni...",15-1111.00,0.8167634215150589,Computer and Information Research Scientists
417,Big Data Instructor,15-1111.00,0.8328297195283388,Computer and Information Research Scientists
418,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
419,Data Scientist - Price Point – Start-up company,15-1111.00,0.8486041993463883,Computer and Information Research Scientists
420,DATA SCIENTIST,15-1111.00,0.8419278378944814,Computer and Information Research Scientists
421,"Data Scientist, Senior Consultant",15-1111.00,0.938521668152657,Computer and Information Research Scientists
422,"Data Scientist - Coop (Mississauga, ON)",15-1111.00,0.6971277158689934,Computer and Information Research Scientists
423,Data Scientist/Time Series,15-1111.00,0.8116947218069925,Computer and Information Research Scientists
424,"Research Scientist, Data Visualization",15-1111.00,0.893627733888538,Computer and Information Research Scientists
425,Data Scientist,15-1111.00,0.8419278378944814,Computer and Information Research Scientists
426,Sr. Data Scientist,15-1111.00,0.8499238474569466,Computer and Information Research Scientists
427,Intern- Data Science,15-1111.00,0.8526142731854607,Computer and Information Research Scientists
428,Software Engineer - Backend (Big Data) - Toronto,15-1141.00,0.8894331529194304,Database Administrators
429,Data Analyst,15-2041.00,0.828937068527109,Statisticians
430,"Analyst, Customer Analytics",15-2041.00,0.8320993240136736,Statisticians
431,Manager Advanced Analytics,15-1199.08,0.7613559005810997,Business Intelligence Analysts
432,Big Data Operations Specialist,15-1199.07,0.855341180249396,Data Warehousing Specialists
433,Big Data Instructor,15-1111.00,0.8328297195283388,Computer and Information Research Scientists
434,Senior Data Scientist,15-1111.00,0.9084555587948494,Computer and Information Research Scientists
435,"Postdoctoral Research Fellow in Computer Vision, Deep Learni...",15-1111.00,0.8167634215150589,Computer and Information Research Scientists
436,DATA SCIENTIST,15-1111.00,0.8419278378944814,Computer and Information Research Scientists
437,Data Scientist - Price Point – Start-up company,15-1111.00,0.8486041993463883,Computer and Information Research Scientists
438,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
439,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
440,Jr. and Sr. Analytics Consultant,15-1111.00,0.8467093164706049,Computer and Information Research Scientists
441,Data Scientist (1 Year Contract),15-1111.00,0.815647757021791,Computer and Information Research Scientists
442,Data Scientist,15-1111.00,0.8897965258214158,Computer and Information Research Scientists
443,"Director, Advanced Data Analytics Products",15-1199.04,0.8295856635642298,Geospatial Information Scientists and Technologists
444,Senior Data Scientist - Product Sourcing,15-1111.00,0.8579253702171603,Computer and Information Research Scientists
445,"Associate - Quantitative Analytics, Structured Finance Model...",13-2099.01,0.8317639563205091,Financial Quantitative Analysts
446,Senior Data Scientist (Toronto),15-1111.00,0.8817025260521891,Computer and Information Research Scientists
447,Data Science Engineer,15-1111.00,0.8946682534467393,Computer and Information Research Scientists
448,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
449,Manager Advanced Analytics,15-1199.08,0.7613559005810997,Business Intelligence Analysts
450,Big Data Operations Specialist,15-1199.07,0.855341180249396,Data Warehousing Specialists
451,Big Data Instructor,15-1111.00,0.8328297195283388,Computer and Information Research Scientists
452,Senior Data Scientist,15-1111.00,0.9084555587948494,Computer and Information Research Scientists
453,"Postdoctoral Research Fellow in Computer Vision, Deep Learni...",15-1111.00,0.8167634215150589,Computer and Information Research Scientists
454,DATA SCIENTIST,15-1111.00,0.8419278378944814,Computer and Information Research Scientists
455,Data Scientist - Price Point – Start-up company,15-1111.00,0.8486041993463883,Computer and Information Research Scientists
456,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
457,"Postdoctoral Research Fellow in Computer Vision, Deep Learni...",15-1111.00,0.8167634215150589,Computer and Information Research Scientists
458,Big Data Operations Specialist,15-1199.07,0.855341180249396,Data Warehousing Specialists
459,Manager Advanced Analytics,15-1199.08,0.7613559005810997,Business Intelligence Analysts
460,DevOps Engineer - Data Analyst,15-1111.00,0.9053070358509593,Computer and Information Research Scientists
461,Sr. Data Scientist,15-1111.00,0.8758829052397009,Computer and Information Research Scientists
462,Senior Data Scientist,15-1111.00,0.9151771306688418,Computer and Information Research Scientists
463,Data Science Co-op,15-1111.00,0.7744804971473405,Computer and Information Research Scientists
464,Senior Data Scientist,15-1111.00,0.9059481656374953,Computer and Information Research Scientists
465,Senior Data Scientist - Multiple Roles,15-1111.00,0.8721848179780235,Computer and Information Research Scientists
466,"Data Scientist, GEMINI (Contract)",15-1111.00,0.9018357761274438,Computer and Information Research Scientists
467,Principal Data Scientist,15-1111.00,0.9123245456123273,Computer and Information Research Scientists
468,"Data Scientist, Supply Chain/Customer Profitability",15-1121.00,0.7903544637748642,Computer Systems Analysts
469,Machine Learning Engineer,15-1133.00,0.7383466564844712,"Software Developers, Systems Software"
470,Senior Data Scientist,15-1111.00,0.9084555587948494,Computer and Information Research Scientists
471,DATA SCIENTIST,15-1111.00,0.8419278378944814,Computer and Information Research Scientists
472,Data Scientist - Price Point – Start-up company,15-1111.00,0.8486041993463883,Computer and Information Research Scientists
473,Big Data Instructor,15-1111.00,0.8328297195283388,Computer and Information Research Scientists
474,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
475,"Data Scientist, Team Lead",15-1111.00,0.9088644677524214,Computer and Information Research Scientists
476,PySpark Big Data Developer,15-1199.07,0.8190882833058355,Data Warehousing Specialists
477,Data Engineer - BI & Data Science,15-1111.00,0.8868323580397743,Computer and Information Research Scientists
478,"Data Scientist, Financial Crimes and Cybersecurity, Senior A...",15-1122.00,0.813865595828899,Information Security Analysts
479,Senior Data Analyst,15-1199.08,0.8770987150425584,Business Intelligence Analysts
480,Data Analyst,15-2041.00,0.8649789052089026,Statisticians
481,Data Scientist,15-1111.00,0.8950486996310665,Computer and Information Research Scientists
482,Big Data Engineer,15-1199.07,0.8564887338052593,Data Warehousing Specialists
483,Data Analyst,15-2041.00,0.8649789052089026,Statisticians
484,Manager Advanced Analytics,15-1199.08,0.7613559005810997,Business Intelligence Analysts
485,Big Data Operations Specialist,15-1199.07,0.855341180249396,Data Warehousing Specialists
486,Big Data Instructor,15-1111.00,0.8328297195283388,Computer and Information Research Scientists
487,Senior Data Scientist,15-1111.00,0.9084555587948494,Computer and Information Research Scientists
488,"Postdoctoral Research Fellow in Computer Vision, Deep Learni...",15-1111.00,0.8167634215150589,Computer and Information Research Scientists
489,DATA SCIENTIST,15-1111.00,0.8419278378944814,Computer and Information Research Scientists
490,Data Scientist - Price Point – Start-up company,15-1111.00,0.8486041993463883,Computer and Information Research Scientists
491,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
492,Manager – Advanced Analytics,15-1111.00,0.9234500705371218,Computer and Information Research Scientists
493,"Manager, Data Scientist",15-1111.00,0.9086808931311533,Computer and Information Research Scientists
494,"Senior Data Scientist, Fraud Modernization",15-1111.00,0.8735588265159728,Computer and Information Research Scientists
495,PROJECT MANAGER BUSINESS TRANSFORMATION PF&R (Data Analytics...,15-1141.00,0.8643738703918118,Database Administrators
496,DIGITAL DATA ANALYST (DIGITAL AND DATA SCIENCE),15-1121.00,0.7961041393590595,Computer Systems Analysts
497,Data Analyst - Contract,15-1111.00,0.8812141090125919,Computer and Information Research Scientists
498,Senior Data Scientist - Fraud Analytics,15-1111.00,0.8525333656689674,Computer and Information Research Scientists
499,Senior Operations Data Analyst,15-1121.00,0.8785181149773389,Computer Systems Analysts
500,Senior Data Scientist - Natural Language Processing (NLP),15-1111.00,0.8659406023831169,Computer and Information Research Scientists
501,Learn more about our Digital Analytics team!,15-1121.00,0.7318786326435632,Computer Systems Analysts
502,Manager Advanced Analytics,15-1199.08,0.7613559005810997,Business Intelligence Analysts
503,Big Data Operations Specialist,15-1199.07,0.855341180249396,Data Warehousing Specialists
504,Big Data Instructor,15-1111.00,0.8328297195283388,Computer and Information Research Scientists
505,Senior Data Scientist,15-1111.00,0.9084555587948494,Computer and Information Research Scientists
506,"Postdoctoral Research Fellow in Computer Vision, Deep Learni...",15-1111.00,0.8167634215150589,Computer and Information Research Scientists
507,DATA SCIENTIST,15-1111.00,0.8419278378944814,Computer and Information Research Scientists
508,Data Scientist - Price Point – Start-up company,15-1111.00,0.8486041993463883,Computer and Information Research Scientists
509,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
510,Senior Data Scientist,15-1111.00,0.8888580105009735,Computer and Information Research Scientists
511,SENIOR DATA SCIENTIST (DIGITAL AND DATA SCIENCE),15-1111.00,0.8986645670261871,Computer and Information Research Scientists
512,Senior Data Scientist,15-1111.00,0.9155676783664168,Computer and Information Research Scientists
513,Big Data Developer (Cloud),15-1199.07,0.8276379127605364,Data Warehousing Specialists
514,Applied Scientist,15-1111.00,0.8333574689822162,Computer and Information Research Scientists
515,Senior Data Scientist (NLP),15-1111.00,0.8931333234569611,Computer and Information Research Scientists
516,Principal NLP Scientist,19-1029.01,0.6812358916965348,Bioinformatics Scientists
517,Data Science Specialist,15-1199.04,0.8491210351072599,Geospatial Information Scientists and Technologists
518,Data Science Analyst- Marketing,15-1111.00,0.8091087414083974,Computer and Information Research Scientists
519,"Applied Scientist, AI Applications - Deep Learning",15-1111.00,0.7956389481931078,Computer and Information Research Scientists
520,Manager Advanced Analytics,15-1199.08,0.7613559005810997,Business Intelligence Analysts
521,Big Data Operations Specialist,15-1199.07,0.855341180249396,Data Warehousing Specialists
522,Big Data Instructor,15-1111.00,0.8328297195283388,Computer and Information Research Scientists
523,Senior Data Scientist,15-1111.00,0.9084555587948494,Computer and Information Research Scientists
524,"Postdoctoral Research Fellow in Computer Vision, Deep Learni...",15-1111.00,0.8167634215150589,Computer and Information Research Scientists
525,DATA SCIENTIST,15-1111.00,0.8419278378944814,Computer and Information Research Scientists
526,Data Scientist - Price Point – Start-up company,15-1111.00,0.8486041993463883,Computer and Information Research Scientists
527,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
528,Research Scientist Intern - Deep Learning,15-1111.00,0.8373135632336898,Computer and Information Research Scientists
529,"Deep Learning Intern, Content & Technology - Summer 2020",15-1121.00,0.6805033454480853,Computer Systems Analysts
530,Senior Data Analyst,15-1199.08,0.8770987150425584,Business Intelligence Analysts
531,"Engineering Manager, Data Science",15-1111.00,0.9207383539713508,Computer and Information Research Scientists
532,Machine Learning Engineer,15-1133.00,0.8074608571489341,"Software Developers, Systems Software"
533,Sr. Data Modeler/Data Analyst,15-1199.07,0.8106400576526374,Data Warehousing Specialists
534,Business Intelligence Engineer,15-1111.00,0.9138036833666703,Computer and Information Research Scientists
535,"SAP - Data and Analytics Specialist, Omnia AI",15-1141.00,0.8220070820013589,Database Administrators
536,"Senior Analytics Advisor, Data & Insights",15-1111.00,0.8765489142069246,Computer and Information Research Scientists
537,Manager Advanced Analytics,15-1199.08,0.7613559005810997,Business Intelligence Analysts
538,Big Data Operations Specialist,15-1199.07,0.855341180249396,Data Warehousing Specialists
539,Big Data Instructor,15-1111.00,0.8328297195283388,Computer and Information Research Scientists
540,Senior Data Scientist,15-1111.00,0.9084555587948494,Computer and Information Research Scientists
541,"Postdoctoral Research Fellow in Computer Vision, Deep Learni...",15-1111.00,0.8167634215150589,Computer and Information Research Scientists
542,DATA SCIENTIST,15-1111.00,0.8419278378944814,Computer and Information Research Scientists
543,Data Scientist - Price Point – Start-up company,15-1111.00,0.8486041993463883,Computer and Information Research Scientists
544,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
545,Software Engineer - Machine Learning (Toronto),15-1133.00,0.8122136550530025,"Software Developers, Systems Software"
546,"Applied Scientist, NLP",15-1111.00,0.8779174808723952,Computer and Information Research Scientists
547,NLP Scientist,15-1111.00,0.8641033536085562,Computer and Information Research Scientists
548,Advanced Analytics Manager - RBC Ventures,15-1111.00,0.9007424142329981,Computer and Information Research Scientists
549,Part-Time Data Science Instructor,15-1111.00,0.8940696055079064,Computer and Information Research Scientists
550,Senior Wireless Data Scientist,19-2099.01,0.8416622046872728,Remote Sensing Scientists and Technologists
551,Machine Learning Engineer / Data Analyst,15-1111.00,0.892974905870409,Computer and Information Research Scientists
552,MACHINE LEARNING ENGINEER (SOPHI),15-1111.00,0.9212998972161152,Computer and Information Research Scientists
553,Machine Learning Engineer,15-1111.00,0.8387659142375605,Computer and Information Research Scientists
554,"Applied Scientist, Alexa AI",15-1111.00,0.7298318023330853,Computer and Information Research Scientists
555,Manager Advanced Analytics,15-1199.08,0.7613559005810997,Business Intelligence Analysts
556,Big Data Operations Specialist,15-1199.07,0.855341180249396,Data Warehousing Specialists
557,Big Data Instructor,15-1111.00,0.8328297195283388,Computer and Information Research Scientists
558,Senior Data Scientist,15-1111.00,0.9084555587948494,Computer and Information Research Scientists
559,"Postdoctoral Research Fellow in Computer Vision, Deep Learni...",15-1111.00,0.8167634215150589,Computer and Information Research Scientists
560,DATA SCIENTIST,15-1111.00,0.8419278378944814,Computer and Information Research Scientists
561,Data Scientist - Price Point – Start-up company,15-1111.00,0.8486041993463883,Computer and Information Research Scientists
562,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
563,Data Scientist,15-1111.00,0.8846822801821487,Computer and Information Research Scientists
564,Research Scientist - Deep Learning,19-1029.01,0.8286527965501546,Bioinformatics Scientists
565,Senior Data Analyst,13-2099.01,0.8519299160627568,Financial Quantitative Analysts
566,"Assistant Professor, Teaching Stream – Computer and Data Sci...",15-1111.00,0.8670140148014632,Computer and Information Research Scientists
567,Data Engineer,15-1199.07,0.8805998261670294,Data Warehousing Specialists
568,Data Engineer,15-1111.00,0.8618183895676862,Computer and Information Research Scientists
569,RF Test Engineer,15-1133.00,0.6846755489867594,"Software Developers, Systems Software"
570,Manager - Data and Analytics,15-1141.00,0.8459351134396162,Database Administrators
571,Site Superintendent,15-1141.00,0.6555580846863583,Database Administrators
572,IoT Engineer,15-1133.00,0.6787846040678166,"Software Developers, Systems Software"
573,Data Engineer,15-1111.00,0.8969119230681287,Computer and Information Research Scientists
574,Data Engineer,15-1111.00,0.8644262793921046,Computer and Information Research Scientists
575,Data Platform Engineer,15-1111.00,0.861610918780519,Computer and Information Research Scientists
576,ETL Developer / Data Engineer,15-1141.00,0.8947069751671722,Database Administrators
577,Data Mesh Engineer,15-1199.07,0.8102818763691522,Data Warehousing Specialists
578,Big Data Engineer,15-1199.07,0.8664996086978681,Data Warehousing Specialists
579,Data Science Engineer,15-1111.00,0.8946682534467393,Computer and Information Research Scientists
580,Data Engineer (New Grad),15-1111.00,0.881943912343748,Computer and Information Research Scientists
581,Data Engineer,15-1111.00,0.873850209743528,Computer and Information Research Scientists
582,Data Engineer,15-1199.07,0.8805998261670294,Data Warehousing Specialists
583,Estimator,13-2099.01,0.48810021671049836,Financial Quantitative Analysts
584,Data Engineer,15-1199.07,0.8805998261670294,Data Warehousing Specialists
585,Data Engineer,15-1111.00,0.8618183895676862,Computer and Information Research Scientists
586,Data Engineer,15-1199.07,0.8805998261670294,Data Warehousing Specialists
587,Manager - Data and Analytics,15-1141.00,0.8459351134396162,Database Administrators
588,"Data & Insights Analyst, Pension Administration",13-2099.01,0.8663098292565005,Financial Quantitative Analysts
589,"Data Analyst, Product Environmental Stewardship",15-1121.00,0.8374451055250337,Computer Systems Analysts
590,Data Analyst,13-2099.01,0.8072419858271325,Financial Quantitative Analysts
591,Data Entry Analyst,13-2099.01,0.821865769542476,Financial Quantitative Analysts
592,Data Analyst - Creative Destruction Lab,15-1111.00,0.8947823890959764,Computer and Information Research Scientists
593,"Data Analyst, Business Intelligence (BI)",15-1199.08,0.9023655253953529,Business Intelligence Analysts
594,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
595,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
596,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
597,Data Governance Analyst,13-2099.01,0.8866742144818274,Financial Quantitative Analysts
598,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
599,Junior Data Analyst,13-2099.01,0.8292587931859186,Financial Quantitative Analysts
600,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
601,"Assistant Analyst, Sponsorship and Consulting (Internship)",19-4061.00,0.8041083894246087,Social Science Research Assistants
602,Data Quality Analyst,15-1199.08,0.8397339837717234,Business Intelligence Analysts
603,Data Quality Analyst,15-1199.08,0.8397339837717234,Business Intelligence Analysts
604,"Data Analyst, Product Environmental Stewardship",15-1121.00,0.8374451055250337,Computer Systems Analysts
605,Junior Data Analyst,15-1111.00,0.905511063868466,Computer and Information Research Scientists
606,Junior Data Analyst,13-2099.01,0.8292587931859186,Financial Quantitative Analysts
607,Fraud Analyst - Inbound,15-1199.08,0.7640200204161197,Business Intelligence Analysts
608,Kinesso - Data Analyst,13-2099.01,0.8678582071692464,Financial Quantitative Analysts
609,Reporting and Data Analyst,13-2099.01,0.8603624851398134,Financial Quantitative Analysts
610,Data Analyst,13-2099.01,0.8072419858271325,Financial Quantitative Analysts
611,Client Data Support Analyst,15-1141.00,0.8441561320764118,Database Administrators
612,"Consultant, Data Analyst",15-1111.00,0.913759052799694,Computer and Information Research Scientists
613,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
614,Data Analyst,15-1121.00,0.8472827935352032,Computer Systems Analysts
615,Data Analyst,13-2099.01,0.8072419858271325,Financial Quantitative Analysts
616,"Assistant Analyst, Sponsorship and Consulting (Internship)",19-4061.00,0.8041083894246087,Social Science Research Assistants
617,"Data & Insights Analyst, Pension Administration",13-2099.01,0.8663098292565005,Financial Quantitative Analysts
618,Data Quality Analyst,15-1199.08,0.8397339837717234,Business Intelligence Analysts
619,Data Analyst,13-2099.01,0.8072419858271325,Financial Quantitative Analysts
620,Analyst,13-2099.01,0.802175006788435,Financial Quantitative Analysts
621,Data Analyst,15-1111.00,0.877805167289451,Computer and Information Research Scientists
622,"Consultant, Data Analyst",15-1111.00,0.913759052799694,Computer and Information Research Scientists
623,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
624,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
625,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
626,Business Analyst,15-1199.08,0.899663524497302,Business Intelligence Analysts
627,Business Data Analyst,15-1199.08,0.9265031977303666,Business Intelligence Analysts
628,"Assistant Analyst, Sponsorship and Consulting (Internship)",19-4061.00,0.8041083894246087,Social Science Research Assistants
629,"Data Analyst, Product Environmental Stewardship",15-1121.00,0.8374451055250337,Computer Systems Analysts
630,"Data & Insights Analyst, Pension Administration",13-2099.01,0.8663098292565005,Financial Quantitative Analysts
631,"Data Analyst, Product Environmental Stewardship",15-1121.00,0.8374451055250337,Computer Systems Analysts
632,Data Analyst,13-2099.01,0.8072419858271325,Financial Quantitative Analysts
633,Data Analyst,15-2041.00,0.828937068527109,Statisticians
634,Application Support Analyst - (Service Desk Support / Incide...,15-1121.00,0.8295073999230431,Computer Systems Analysts
635,Pricing Analyst,13-2099.01,0.790283857105389,Financial Quantitative Analysts
636,Business and Data Analyst,15-1199.08,0.9265031977303666,Business Intelligence Analysts
637,CPMS Equity Data Analyst,13-2099.01,0.8971955870097036,Financial Quantitative Analysts
638,DevOps Engineer - Data Analyst,15-1111.00,0.9053070358509593,Computer and Information Research Scientists
639,Data Governance Analyst,15-1111.00,0.8858240141183044,Computer and Information Research Scientists
640,"Analyst, Customer Analytics",15-2041.00,0.8320993240136736,Statisticians
641,Performance Analyst Consultant,15-1199.08,0.886052900540174,Business Intelligence Analysts
642,"Assistant Analyst, Sponsorship and Consulting (Internship)",19-4061.00,0.8041083894246087,Social Science Research Assistants
643,Data Quality Analyst,15-1199.08,0.8397339837717234,Business Intelligence Analysts
644,"Data & Insights Analyst, Pension Administration",13-2099.01,0.8663098292565005,Financial Quantitative Analysts
645,Data Engineering Analyst,15-1111.00,0.9063846270527581,Computer and Information Research Scientists
646,Data Analyst,15-1111.00,0.8940613304737544,Computer and Information Research Scientists
647,Jr. Data/Reporting Analyst,13-2099.01,0.8259191730685911,Financial Quantitative Analysts
648,Performance Analyst Consultant,15-1199.08,0.886052900540174,Business Intelligence Analysts
649,Data Specialist/Clinical Analyst,15-2041.02,0.9190846374375458,Clinical Data Managers
650,Marketing Data Analyst,15-1199.08,0.8407295551762792,Business Intelligence Analysts
651,Data Analyst,13-2099.01,0.8072419858271325,Financial Quantitative Analysts
652,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
653,Forms Analyst - Health Data Resources,15-1121.00,0.8555353432026097,Computer Systems Analysts
654,Data Analyst,13-2099.01,0.8072419858271325,Financial Quantitative Analysts
655,"Assistant Analyst, Sponsorship and Consulting (Internship)",19-4061.00,0.8041083894246087,Social Science Research Assistants
656,"Data & Insights Analyst, Pension Administration",13-2099.01,0.8663098292565005,Financial Quantitative Analysts
657,Data Quality Analyst,15-1199.08,0.8397339837717234,Business Intelligence Analysts
658,"Data Analyst, Product Environmental Stewardship",15-1121.00,0.8374451055250337,Computer Systems Analysts
659,"Senior Business Analyst, Data Management",15-1199.08,0.9472856970480504,Business Intelligence Analysts
660,Business Systems Analyst,15-1121.00,0.9238543874639773,Computer Systems Analysts
