id,title,identifier,score_all,name
340,Business Intelligence Analyst,15-1199.08,0.9433986367504492,Business Intelligence Analysts
341,Data Analyst - 289578,13-2099.01,0.8678582071692464,Financial Quantitative Analysts
342,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
343,Business Intelligence Analyst,15-1199.08,0.9433986367504492,Business Intelligence Analysts
344,Business Analyst / Developer,15-1199.08,0.8660952327620955,Business Intelligence Analysts
345,Senior Enterprise Data Analyst,15-1199.08,0.9248754664448743,Business Intelligence Analysts
346,Programmer Analyst II (Learning Analytics),13-2099.01,0.8001940464871115,Financial Quantitative Analysts
347,Game Analyst,13-2099.01,0.6963504497125038,Financial Quantitative Analysts
348,"Strategic Account Analyst (Vancouver, BC)",15-1199.08,0.7490192860047757,Business Intelligence Analysts
349,"Sourcing Analyst, Supply Chain",15-1199.08,0.770343890129267,Business Intelligence Analysts
350,Business Analyst,15-1199.08,0.899663524497302,Business Intelligence Analysts
351,software quality assurance (QA) analyst,15-1121.00,0.8079106449523061,Computer Systems Analysts
352,Retail - Workforce Planning Analyst,15-1199.08,0.8403856489048217,Business Intelligence Analysts
353,Business Intelligence Analyst,15-1199.08,0.9433986367504492,Business Intelligence Analysts
354,"Data Solutions Analyst, IT",15-1121.00,0.883428545928146,Computer Systems Analysts
355,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
356,Data Scientist - Price Point – Start-up company,15-1111.00,0.7797406310965401,Computer and Information Research Scientists
357,"Postdoctoral Research Fellow in Computer Vision, Deep Learni...",19-4061.00,0.809301161677823,Social Science Research Assistants
358,Senior Data Scientist,15-2041.00,0.8635531289286119,Statisticians
359,Big Data Operations Specialist,15-1199.07,0.855341180249396,Data Warehousing Specialists
360,Data Scientist I,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
361,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
362,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
363,Junior Data Scientist,15-1111.00,0.8271531418135308,Computer and Information Research Scientists
364,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
365,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
366,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
367,"Data Scientist, People Analytics",15-1111.00,0.8319360159667493,Computer and Information Research Scientists
368,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
369,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
370,Big Data Instructor,15-1141.00,0.7553970022154739,Database Administrators
371,DATA SCIENTIST,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
372,Data Scientist - Price Point – Start-up company,15-1111.00,0.7797406310965401,Computer and Information Research Scientists
373,DATA SCIENTIST,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
374,"Postdoctoral Research Fellow in Computer Vision, Deep Learni...",19-4061.00,0.809301161677823,Social Science Research Assistants
375,Senior Data Scientist,15-2041.00,0.8635531289286119,Statisticians
376,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
377,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
378,Applied Research Scientist - Time Series,15-1111.00,0.8283910995320642,Computer and Information Research Scientists
379,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
380,data scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
381,Data Science-Consultant,15-2041.00,0.889485953012532,Statisticians
382,Data Scientist / Engineer,15-1111.00,0.8839557125427692,Computer and Information Research Scientists
383,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
384,Network Data Scientist – Wireless Service Analytics & Transf...,15-1199.04,0.8169349421375355,Geospatial Information Scientists and Technologists
385,Big Data Operations Specialist,15-1199.07,0.855341180249396,Data Warehousing Specialists
386,Big Data Instructor,15-1141.00,0.7553970022154739,Database Administrators
387,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
388,Big Data Instructor,15-1141.00,0.7553970022154739,Database Administrators
389,Big Data Operations Specialist,15-1199.07,0.855341180249396,Data Warehousing Specialists
390,Research Data Scientist,15-2041.00,0.8956081384631315,Statisticians
391,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
392,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
393,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
394,Biomedical Data Scientist,19-1029.01,0.8613229340835423,Bioinformatics Scientists
395,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
396,Senior Data Scientist,15-2041.00,0.8635531289286119,Statisticians
397,Data Science Intern,15-1111.00,0.8177153531049247,Computer and Information Research Scientists
398,Senior Data Scientist,15-2041.00,0.8635531289286119,Statisticians
399,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
400,"Postdoctoral Research Fellow in Computer Vision, Deep Learni...",19-4061.00,0.809301161677823,Social Science Research Assistants
401,Senior Data Scientist,15-2041.00,0.8635531289286119,Statisticians
402,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
403,Data Scientist - Price Point – Start-up company,15-1111.00,0.7797406310965401,Computer and Information Research Scientists
404,DATA SCIENTIST,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
405,Senior Data Scientist,15-2041.00,0.8635531289286119,Statisticians
406,Big Data Operations Specialist,15-1199.07,0.855341180249396,Data Warehousing Specialists
407,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
408,"Lead Educator, Data Science",15-1111.00,0.8265826257048179,Computer and Information Research Scientists
409,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
410,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
411,Machine Learning Engineer / Data Scientist,15-1111.00,0.9212999549703503,Computer and Information Research Scientists
412,Applied Statistician - Data Science,15-2041.00,0.884789380426288,Statisticians
413,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
414,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
415,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
416,"Postdoctoral Research Fellow in Computer Vision, Deep Learni...",19-4061.00,0.809301161677823,Social Science Research Assistants
417,Big Data Instructor,15-1141.00,0.7553970022154739,Database Administrators
418,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
419,Data Scientist - Price Point – Start-up company,15-1111.00,0.7797406310965401,Computer and Information Research Scientists
420,DATA SCIENTIST,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
421,"Data Scientist, Senior Consultant",15-2041.00,0.8934806869593779,Statisticians
422,"Data Scientist - Coop (Mississauga, ON)",15-1111.00,0.6971277158689934,Computer and Information Research Scientists
423,Data Scientist/Time Series,15-1111.00,0.8116947218069925,Computer and Information Research Scientists
424,"Research Scientist, Data Visualization",15-2041.00,0.8687282667960132,Statisticians
425,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
426,Sr. Data Scientist,15-1111.00,0.766209633474128,Computer and Information Research Scientists
427,Intern- Data Science,15-1111.00,0.8023822611657829,Computer and Information Research Scientists
428,Software Engineer - Backend (Big Data) - Toronto,15-1141.00,0.8700920680120227,Database Administrators
429,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
430,"Analyst, Customer Analytics",15-1199.08,0.8324739148295233,Business Intelligence Analysts
431,Manager Advanced Analytics,15-1199.08,0.7613559005810997,Business Intelligence Analysts
432,Big Data Operations Specialist,15-1199.07,0.855341180249396,Data Warehousing Specialists
433,Big Data Instructor,15-1141.00,0.7553970022154739,Database Administrators
434,Senior Data Scientist,15-2041.00,0.8635531289286119,Statisticians
435,"Postdoctoral Research Fellow in Computer Vision, Deep Learni...",19-4061.00,0.809301161677823,Social Science Research Assistants
436,DATA SCIENTIST,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
437,Data Scientist - Price Point – Start-up company,15-1111.00,0.7797406310965401,Computer and Information Research Scientists
438,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
439,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
440,Jr. and Sr. Analytics Consultant,15-1199.06,0.5891911219698344,Database Architects
441,Data Scientist (1 Year Contract),15-1111.00,0.7313115259012178,Computer and Information Research Scientists
442,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
443,"Director, Advanced Data Analytics Products",15-1121.00,0.837149099570476,Computer Systems Analysts
444,Senior Data Scientist - Product Sourcing,15-1111.00,0.8579253702171603,Computer and Information Research Scientists
445,"Associate - Quantitative Analytics, Structured Finance Model...",13-2099.01,0.8429732055545791,Financial Quantitative Analysts
446,Senior Data Scientist (Toronto),15-1111.00,0.8244078539596865,Computer and Information Research Scientists
447,Data Science Engineer,15-1111.00,0.8997491499137906,Computer and Information Research Scientists
448,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
449,Manager Advanced Analytics,15-1199.08,0.7613559005810997,Business Intelligence Analysts
450,Big Data Operations Specialist,15-1199.07,0.855341180249396,Data Warehousing Specialists
451,Big Data Instructor,15-1141.00,0.7553970022154739,Database Administrators
452,Senior Data Scientist,15-2041.00,0.8635531289286119,Statisticians
453,"Postdoctoral Research Fellow in Computer Vision, Deep Learni...",19-4061.00,0.809301161677823,Social Science Research Assistants
454,DATA SCIENTIST,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
455,Data Scientist - Price Point – Start-up company,15-1111.00,0.7797406310965401,Computer and Information Research Scientists
456,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
457,"Postdoctoral Research Fellow in Computer Vision, Deep Learni...",19-4061.00,0.809301161677823,Social Science Research Assistants
458,Big Data Operations Specialist,15-1199.07,0.855341180249396,Data Warehousing Specialists
459,Manager Advanced Analytics,15-1199.08,0.7613559005810997,Business Intelligence Analysts
460,DevOps Engineer - Data Analyst,15-1199.06,0.7743832857251408,Database Architects
461,Sr. Data Scientist,15-1111.00,0.766209633474128,Computer and Information Research Scientists
462,Senior Data Scientist,15-2041.00,0.8635531289286119,Statisticians
463,Data Science Co-op,15-1111.00,0.6910223592390969,Computer and Information Research Scientists
464,Senior Data Scientist,15-2041.00,0.8635531289286119,Statisticians
465,Senior Data Scientist - Multiple Roles,15-1111.00,0.8257250446805469,Computer and Information Research Scientists
466,"Data Scientist, GEMINI (Contract)",15-1111.00,0.7756348140280384,Computer and Information Research Scientists
467,Principal Data Scientist,15-1111.00,0.8508004869816154,Computer and Information Research Scientists
468,"Data Scientist, Supply Chain/Customer Profitability",15-1199.07,0.7875707321072971,Data Warehousing Specialists
469,Machine Learning Engineer,15-1133.00,0.8074608571489341,"Software Developers, Systems Software"
470,Senior Data Scientist,15-2041.00,0.8635531289286119,Statisticians
471,DATA SCIENTIST,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
472,Data Scientist - Price Point – Start-up company,15-1111.00,0.7797406310965401,Computer and Information Research Scientists
473,Big Data Instructor,15-1141.00,0.7553970022154739,Database Administrators
474,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
475,"Data Scientist, Team Lead",15-1111.00,0.8245052986743612,Computer and Information Research Scientists
476,PySpark Big Data Developer,15-1199.07,0.8190882833058355,Data Warehousing Specialists
477,Data Engineer - BI & Data Science,15-1111.00,0.8283492461500326,Computer and Information Research Scientists
478,"Data Scientist, Financial Crimes and Cybersecurity, Senior A...",15-1122.00,0.813865595828899,Information Security Analysts
479,Senior Data Analyst,15-1199.08,0.8770987150425584,Business Intelligence Analysts
480,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
481,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
482,Big Data Engineer,15-1199.07,0.8564887338052593,Data Warehousing Specialists
483,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
484,Manager Advanced Analytics,15-1199.08,0.7613559005810997,Business Intelligence Analysts
485,Big Data Operations Specialist,15-1199.07,0.855341180249396,Data Warehousing Specialists
486,Big Data Instructor,15-1141.00,0.7553970022154739,Database Administrators
487,Senior Data Scientist,15-2041.00,0.8635531289286119,Statisticians
488,"Postdoctoral Research Fellow in Computer Vision, Deep Learni...",19-4061.00,0.809301161677823,Social Science Research Assistants
489,DATA SCIENTIST,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
490,Data Scientist - Price Point – Start-up company,15-1111.00,0.7797406310965401,Computer and Information Research Scientists
491,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
492,Manager – Advanced Analytics,15-1199.08,0.7613559005810997,Business Intelligence Analysts
493,"Manager, Data Scientist",15-1111.00,0.8679727073180757,Computer and Information Research Scientists
494,"Senior Data Scientist, Fraud Modernization",15-1111.00,0.8404511485422808,Computer and Information Research Scientists
495,PROJECT MANAGER BUSINESS TRANSFORMATION PF&R (Data Analytics...,15-1199.06,0.8428241339987554,Database Architects
496,DIGITAL DATA ANALYST (DIGITAL AND DATA SCIENCE),15-1121.00,0.7961041393590595,Computer Systems Analysts
497,Data Analyst - Contract,13-2099.01,0.8554606326983442,Financial Quantitative Analysts
498,Senior Data Scientist - Fraud Analytics,15-2041.00,0.8634803317473855,Statisticians
499,Senior Operations Data Analyst,15-1199.08,0.901774163044205,Business Intelligence Analysts
500,Senior Data Scientist - Natural Language Processing (NLP),15-1111.00,0.8447258901649116,Computer and Information Research Scientists
501,Learn more about our Digital Analytics team!,15-1121.00,0.7318786326435632,Computer Systems Analysts
502,Manager Advanced Analytics,15-1199.08,0.7613559005810997,Business Intelligence Analysts
503,Big Data Operations Specialist,15-1199.07,0.855341180249396,Data Warehousing Specialists
504,Big Data Instructor,15-1141.00,0.7553970022154739,Database Administrators
505,Senior Data Scientist,15-2041.00,0.8635531289286119,Statisticians
506,"Postdoctoral Research Fellow in Computer Vision, Deep Learni...",19-4061.00,0.809301161677823,Social Science Research Assistants
507,DATA SCIENTIST,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
508,Data Scientist - Price Point – Start-up company,15-1111.00,0.7797406310965401,Computer and Information Research Scientists
509,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
510,Senior Data Scientist,15-2041.00,0.8635531289286119,Statisticians
511,SENIOR DATA SCIENTIST (DIGITAL AND DATA SCIENCE),15-1111.00,0.8721827750144846,Computer and Information Research Scientists
512,Senior Data Scientist,15-2041.00,0.8635531289286119,Statisticians
513,Big Data Developer (Cloud),15-1199.07,0.7903363436919547,Data Warehousing Specialists
514,Applied Scientist,15-2021.00,0.814815018325192,Mathematicians
515,Senior Data Scientist (NLP),15-2041.00,0.8045418376698475,Statisticians
516,Principal NLP Scientist,19-1029.01,0.6812358916965348,Bioinformatics Scientists
517,Data Science Specialist,15-1111.00,0.8770590021958096,Computer and Information Research Scientists
518,Data Science Analyst- Marketing,15-1111.00,0.8091087414083974,Computer and Information Research Scientists
519,"Applied Scientist, AI Applications - Deep Learning",15-1111.00,0.7956389481931078,Computer and Information Research Scientists
520,Manager Advanced Analytics,15-1199.08,0.7613559005810997,Business Intelligence Analysts
521,Big Data Operations Specialist,15-1199.07,0.855341180249396,Data Warehousing Specialists
522,Big Data Instructor,15-1141.00,0.7553970022154739,Database Administrators
523,Senior Data Scientist,15-2041.00,0.8635531289286119,Statisticians
524,"Postdoctoral Research Fellow in Computer Vision, Deep Learni...",19-4061.00,0.809301161677823,Social Science Research Assistants
525,DATA SCIENTIST,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
526,Data Scientist - Price Point – Start-up company,15-1111.00,0.7797406310965401,Computer and Information Research Scientists
527,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
528,Research Scientist Intern - Deep Learning,19-4061.00,0.860691832825132,Social Science Research Assistants
529,"Deep Learning Intern, Content & Technology - Summer 2020",15-1121.00,0.6805033454480853,Computer Systems Analysts
530,Senior Data Analyst,15-1199.08,0.8770987150425584,Business Intelligence Analysts
531,"Engineering Manager, Data Science",15-1111.00,0.8956097729472311,Computer and Information Research Scientists
532,Machine Learning Engineer,15-1133.00,0.8074608571489341,"Software Developers, Systems Software"
533,Sr. Data Modeler/Data Analyst,15-1199.07,0.8106400576526374,Data Warehousing Specialists
534,Business Intelligence Engineer,15-1199.08,0.8536764153208277,Business Intelligence Analysts
535,"SAP - Data and Analytics Specialist, Omnia AI",15-1141.00,0.7710088267927143,Database Administrators
536,"Senior Analytics Advisor, Data & Insights",15-1199.08,0.8607923138364434,Business Intelligence Analysts
537,Manager Advanced Analytics,15-1199.08,0.7613559005810997,Business Intelligence Analysts
538,Big Data Operations Specialist,15-1199.07,0.855341180249396,Data Warehousing Specialists
539,Big Data Instructor,15-1141.00,0.7553970022154739,Database Administrators
540,Senior Data Scientist,15-2041.00,0.8635531289286119,Statisticians
541,"Postdoctoral Research Fellow in Computer Vision, Deep Learni...",19-4061.00,0.809301161677823,Social Science Research Assistants
542,DATA SCIENTIST,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
543,Data Scientist - Price Point – Start-up company,15-1111.00,0.7797406310965401,Computer and Information Research Scientists
544,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
545,Software Engineer - Machine Learning (Toronto),15-1133.00,0.8634093629901017,"Software Developers, Systems Software"
546,"Applied Scientist, NLP",15-2021.00,0.6784751587251828,Mathematicians
547,NLP Scientist,15-2021.00,0.5623676188532974,Mathematicians
548,Advanced Analytics Manager - RBC Ventures,15-1199.08,0.7128832528641773,Business Intelligence Analysts
549,Part-Time Data Science Instructor,15-1111.00,0.82681892765633,Computer and Information Research Scientists
550,Senior Wireless Data Scientist,19-2099.01,0.8416622046872728,Remote Sensing Scientists and Technologists
551,Machine Learning Engineer / Data Analyst,15-1111.00,0.8960561933146995,Computer and Information Research Scientists
552,MACHINE LEARNING ENGINEER (SOPHI),15-1133.00,0.8074609418782229,"Software Developers, Systems Software"
553,Machine Learning Engineer,15-1133.00,0.8074608571489341,"Software Developers, Systems Software"
554,"Applied Scientist, Alexa AI",15-1111.00,0.6172812278313848,Computer and Information Research Scientists
555,Manager Advanced Analytics,15-1199.08,0.7613559005810997,Business Intelligence Analysts
556,Big Data Operations Specialist,15-1199.07,0.855341180249396,Data Warehousing Specialists
557,Big Data Instructor,15-1141.00,0.7553970022154739,Database Administrators
558,Senior Data Scientist,15-2041.00,0.8635531289286119,Statisticians
559,"Postdoctoral Research Fellow in Computer Vision, Deep Learni...",19-4061.00,0.809301161677823,Social Science Research Assistants
560,DATA SCIENTIST,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
561,Data Scientist - Price Point – Start-up company,15-1111.00,0.7797406310965401,Computer and Information Research Scientists
562,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
563,Data Scientist,15-1111.00,0.8419278445674429,Computer and Information Research Scientists
564,Research Scientist - Deep Learning,19-1029.01,0.8286527965501546,Bioinformatics Scientists
565,Senior Data Analyst,15-1199.08,0.8770987150425584,Business Intelligence Analysts
566,"Assistant Professor, Teaching Stream – Computer and Data Sci...",15-1111.00,0.8265466393902312,Computer and Information Research Scientists
567,Data Engineer,15-1199.07,0.8805998261670294,Data Warehousing Specialists
568,Data Engineer,15-1199.07,0.8805998261670294,Data Warehousing Specialists
569,RF Test Engineer,15-1133.00,0.6846755489867594,"Software Developers, Systems Software"
570,Manager - Data and Analytics,15-1141.00,0.8255262107223185,Database Administrators
571,Site Superintendent,15-1141.00,0.6555580846863583,Database Administrators
572,IoT Engineer,15-1199.02,0.3967101309417166,Computer Systems Engineers/Architects
573,Data Engineer,15-1199.07,0.8805998261670294,Data Warehousing Specialists
574,Data Engineer,15-1199.07,0.8805998261670294,Data Warehousing Specialists
575,Data Platform Engineer,15-1199.06,0.8627610415161477,Database Architects
576,ETL Developer / Data Engineer,15-1199.06,0.8900530181304646,Database Architects
577,Data Mesh Engineer,15-1199.07,0.8102818763691522,Data Warehousing Specialists
578,Big Data Engineer,15-1199.07,0.8564887338052593,Data Warehousing Specialists
579,Data Science Engineer,15-1111.00,0.8997491499137906,Computer and Information Research Scientists
580,Data Engineer (New Grad),15-1199.06,0.8057170936196995,Database Architects
581,Data Engineer,15-1199.07,0.8805998261670294,Data Warehousing Specialists
582,Data Engineer,15-1199.07,0.8805998261670294,Data Warehousing Specialists
583,Estimator,13-2099.01,0.48810021671049836,Financial Quantitative Analysts
584,Data Engineer,15-1199.07,0.8805998261670294,Data Warehousing Specialists
585,Data Engineer,15-1199.07,0.8805998261670294,Data Warehousing Specialists
586,Data Engineer,15-1199.07,0.8805998261670294,Data Warehousing Specialists
587,Manager - Data and Analytics,15-1141.00,0.8255262107223185,Database Administrators
588,"Data & Insights Analyst, Pension Administration",13-2099.01,0.8663098292565005,Financial Quantitative Analysts
589,"Data Analyst, Product Environmental Stewardship",15-1121.00,0.8374451055250337,Computer Systems Analysts
590,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
591,Data Entry Analyst,13-2099.01,0.821865769542476,Financial Quantitative Analysts
592,Data Analyst - Creative Destruction Lab,15-1111.00,0.8351708663235151,Computer and Information Research Scientists
593,"Data Analyst, Business Intelligence (BI)",15-1199.08,0.9023655253953529,Business Intelligence Analysts
594,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
595,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
596,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
597,Data Governance Analyst,13-2099.01,0.8866742144818274,Financial Quantitative Analysts
598,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
599,Junior Data Analyst,13-2099.01,0.8292587931859186,Financial Quantitative Analysts
600,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
601,"Assistant Analyst, Sponsorship and Consulting (Internship)",19-4061.00,0.8041083894246087,Social Science Research Assistants
602,Data Quality Analyst,15-1199.08,0.8397339837717234,Business Intelligence Analysts
603,Data Quality Analyst,15-1199.08,0.8397339837717234,Business Intelligence Analysts
604,"Data Analyst, Product Environmental Stewardship",15-1121.00,0.8374451055250337,Computer Systems Analysts
605,Junior Data Analyst,13-2099.01,0.8292587931859186,Financial Quantitative Analysts
606,Junior Data Analyst,13-2099.01,0.8292587931859186,Financial Quantitative Analysts
607,Fraud Analyst - Inbound,15-1199.08,0.7640200204161197,Business Intelligence Analysts
608,Kinesso - Data Analyst,13-2099.01,0.8678582071692464,Financial Quantitative Analysts
609,Reporting and Data Analyst,13-2099.01,0.8603624851398134,Financial Quantitative Analysts
610,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
611,Client Data Support Analyst,15-1141.00,0.8441561320764118,Database Administrators
612,"Consultant, Data Analyst",15-1199.08,0.896613462470623,Business Intelligence Analysts
613,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
614,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
615,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
616,"Assistant Analyst, Sponsorship and Consulting (Internship)",19-4061.00,0.8041083894246087,Social Science Research Assistants
617,"Data & Insights Analyst, Pension Administration",13-2099.01,0.8663098292565005,Financial Quantitative Analysts
618,Data Quality Analyst,15-1199.08,0.8397339837717234,Business Intelligence Analysts
619,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
620,Analyst,13-2099.01,0.802175006788435,Financial Quantitative Analysts
621,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
622,"Consultant, Data Analyst",15-1199.08,0.896613462470623,Business Intelligence Analysts
623,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
624,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
625,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
626,Business Analyst,15-1199.08,0.899663524497302,Business Intelligence Analysts
627,Business Data Analyst,15-1199.08,0.9265031977303666,Business Intelligence Analysts
628,"Assistant Analyst, Sponsorship and Consulting (Internship)",19-4061.00,0.8041083894246087,Social Science Research Assistants
629,"Data Analyst, Product Environmental Stewardship",15-1121.00,0.8374451055250337,Computer Systems Analysts
630,"Data & Insights Analyst, Pension Administration",13-2099.01,0.8663098292565005,Financial Quantitative Analysts
631,"Data Analyst, Product Environmental Stewardship",15-1121.00,0.8374451055250337,Computer Systems Analysts
632,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
633,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
634,Application Support Analyst - (Service Desk Support / Incide...,15-1121.00,0.7540162472176001,Computer Systems Analysts
635,Pricing Analyst,13-2099.01,0.790283857105389,Financial Quantitative Analysts
636,Business and Data Analyst,15-1199.08,0.9265031977303666,Business Intelligence Analysts
637,CPMS Equity Data Analyst,13-2099.01,0.8971955870097036,Financial Quantitative Analysts
638,DevOps Engineer - Data Analyst,15-1199.06,0.7743832857251408,Database Architects
639,Data Governance Analyst,13-2099.01,0.8866742144818274,Financial Quantitative Analysts
640,"Analyst, Customer Analytics",15-1199.08,0.8324739148295233,Business Intelligence Analysts
641,Performance Analyst Consultant,15-1199.08,0.8584279649007281,Business Intelligence Analysts
642,"Assistant Analyst, Sponsorship and Consulting (Internship)",19-4061.00,0.8041083894246087,Social Science Research Assistants
643,Data Quality Analyst,15-1199.08,0.8397339837717234,Business Intelligence Analysts
644,"Data & Insights Analyst, Pension Administration",13-2099.01,0.8663098292565005,Financial Quantitative Analysts
645,Data Engineering Analyst,13-2099.01,0.8847993675510292,Financial Quantitative Analysts
646,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
647,Jr. Data/Reporting Analyst,13-2099.01,0.8259191730685911,Financial Quantitative Analysts
648,Performance Analyst Consultant,15-1199.08,0.8584279649007281,Business Intelligence Analysts
649,Data Specialist/Clinical Analyst,15-2041.02,0.9190846374375458,Clinical Data Managers
650,Marketing Data Analyst,15-1199.08,0.9025581649905468,Business Intelligence Analysts
651,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
652,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
653,Forms Analyst - Health Data Resources,15-1121.00,0.8555353432026097,Computer Systems Analysts
654,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
655,"Assistant Analyst, Sponsorship and Consulting (Internship)",19-4061.00,0.8041083894246087,Social Science Research Assistants
656,"Data & Insights Analyst, Pension Administration",13-2099.01,0.8663098292565005,Financial Quantitative Analysts
657,Data Quality Analyst,15-1199.08,0.8397339837717234,Business Intelligence Analysts
658,"Data Analyst, Product Environmental Stewardship",15-1121.00,0.8374451055250337,Computer Systems Analysts
659,"Senior Business Analyst, Data Management",15-1199.08,0.9472856970480504,Business Intelligence Analysts
660,Business Systems Analyst,15-1121.00,0.9238543874639773,Computer Systems Analysts
661,"Data Analyst, CIS",13-2099.01,0.7650804030163018,Financial Quantitative Analysts
662,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
663,Marketing Data Analyst,15-1199.08,0.9025581649905468,Business Intelligence Analysts
664,Business Process Analyst,15-1199.08,0.898604669207327,Business Intelligence Analysts
665,BUSINESS ANALYST CITY PLANNING,15-1199.08,0.8477959547834784,Business Intelligence Analysts
666,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
667,Data Quality Analyst,15-1199.08,0.8397339837717234,Business Intelligence Analysts
668,Data Analyst - TELUS Health,15-1199.08,0.7879644388141309,Business Intelligence Analysts
669,Data Analyst,13-2099.01,0.8678581492867845,Financial Quantitative Analysts
